Id,MSSubClass,MSZoning,LotFrontage,LotArea,Grvl,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
27,A,RL,60,7200,0,Reg,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Good,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,234,Rec,1,180,900,GasA,TA,1,SBrkr,900,0,0,900,0,1,1,0,3,1,Gd,5,Typ,0,Detchd,2005,Unf,2,576,TA,TA,Y,222,32,0,0,0,0,0,5,2010,WD,Normal,134800
1215,J,RL,69,10205,0,IR1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,Average,Average,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,1,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1962,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,134500
1114,A,RL,66,8923,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Good,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,0,365,1008,GasA,Gd,1,SBrkr,1008,0,0,1008,1,0,1,0,2,1,Gd,6,Typ,0,Attchd,1953,Unf,1,240,TA,TA,Y,0,18,0,0,0,0,0,5,2007,WD,Normal,134500
216,A,RL,72,10011,0,IR1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Above Average,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64,TA,TA,CBlock,TA,TA,No,BLQ,360,Unf,0,710,1070,GasA,TA,1,SBrkr,1236,0,0,1236,0,1,1,0,2,1,Gd,6,Min1,1,Attchd,1957,Unf,1,447,TA,TA,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,134450
358,L,RM,44,4224,0,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,Average,Average,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,1142,GasA,TA,1,SBrkr,1142,0,0,1142,1,0,1,1,3,1,TA,6,Typ,1,Attchd,1976,Fin,2,528,TA,TA,Y,536,90,0,0,0,0,0,8,2007,WD,Normal,134000
1222,A,RL,55,8250,0,Reg,Lvl,1,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Average,Average,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,1,210,952,GasA,Ex,1,SBrkr,1211,0,0,1211,0,0,1,0,3,1,TA,5,Typ,1,Attchd,1968,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
514,A,RL,71,9187,0,Reg,Bnk,1,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Above Average,Average,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,336,Unf,0,748,1084,GasA,TA,1,SBrkr,1080,0,0,1080,0,0,1,1,3,1,TA,5,Typ,0,Attchd,1983,Unf,2,484,TA,TA,Y,120,0,1,0,0,0,0,6,2007,WD,Normal,134000
94,P,C (all),60,7200,0,Reg,Lvl,1,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,Above Average,Above Average,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,Mn,Rec,1046,Unf,0,168,1214,GasW,Ex,0,SBrkr,1260,1031,0,2291,0,1,2,0,4,2,TA,9,Typ,1,Detchd,1900,Unf,2,506,TA,TA,Y,0,0,0,0,1,0,0,11,2007,WD,Normal,133900
953,J,RL,60,7200,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,Average,Very Good,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0,TA,Gd,CBlock,Gd,TA,Av,GLQ,660,Unf,0,108,768,GasA,Gd,1,SBrkr,768,0,0,768,0,1,1,0,2,1,TA,5,Typ,0,Detchd,1974,Fin,1,396,TA,TA,Y,192,0,0,0,0,0,0,4,2009,WD,Normal,133900
1120,A,RL,70,7560,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Average,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,0,671,1040,GasA,TA,1,FuseA,1040,0,0,1040,0,0,1,0,3,1,TA,6,Typ,0,Attchd,1959,RFn,1,286,TA,TA,Y,140,0,1,0,0,0,0,7,2006,WD,Normal,133700
848,A,RL,36,15523,0,IR1,Lvl,1,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,Above Average,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,1,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,Attchd,1972,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,133500
585,E,RM,51,6120,0,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Below Average,Good,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,1,SBrkr,989,584,0,1573,0,0,1,0,3,1,Gd,6,Typ,0,Detchd,1935,Unf,1,240,TA,TA,Y,0,0,1,0,1,0,0,7,2009,WD,Normal,133000
544,L,RH,34,4058,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,SFoyer,Good,Average,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,182,TA,TA,PConc,Gd,TA,Av,GLQ,584,LwQ,1,0,723,GasA,Ex,1,SBrkr,767,0,0,767,1,0,1,0,1,1,TA,4,Typ,0,Attchd,1998,Fin,1,367,TA,TA,Y,120,40,0,0,0,0,0,6,2007,WD,Normal,133000
874,C,RL,60,12144,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Good,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0,457,832,GasA,Gd,1,SBrkr,1036,0,1,1268,0,0,1,0,3,1,TA,6,Typ,1,Attchd,1949,Unf,1,288,TA,TA,Y,0,28,0,0,0,0,0,9,2009,WD,Normal,133000
1082,A,RL,75,7500,0,Reg,Lvl,1,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Average,Average,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,824,Unf,0,216,1040,GasA,Fa,1,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,5,Typ,0,Attchd,1963,Fin,1,308,TA,TA,Y,0,0,1,0,0,0,0,6,2010,WD,Normal,133000
492,E,RL,79,9490,0,Reg,Lvl,1,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Above Average,Good,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,403,Rec,1,238,806,GasA,TA,1,FuseA,958,620,0,1578,1,0,1,0,3,1,Fa,5,Typ,2,Attchd,1941,Unf,1,240,TA,TA,Y,0,0,1,0,0,0,0,8,2006,WD,Normal,133000
1407,J,RL,70,8445,0,Reg,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,Average,Good,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,656,Unf,0,112,768,GasA,TA,1,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1988,Unf,2,396,TA,TA,Y,58,0,0,0,0,0,0,3,2009,WD,Normal,133000
476,A,RL,80,8480,0,Reg,Lvl,1,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,Above Average,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,630,Unf,0,340,970,GasA,TA,1,SBrkr,970,0,0,970,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1996,Unf,2,624,TA,TA,Y,0,24,0,0,1,0,0,7,2007,WD,Normal,132500
1232,K,RL,70,7728,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,Average,Above Average,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,TA,1,SBrkr,1190,0,0,1190,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1962,Unf,2,540,TA,TA,Y,0,18,0,0,0,0,0,5,2006,WD,Normal,132500
1286,E,RM,50,6000,0,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Above Average,Above Average,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,GasA,Ex,1,FuseF,825,587,0,1412,0,0,1,0,4,1,TA,6,Typ,1,Detchd,1939,Unf,1,280,TA,TA,Y,45,0,0,0,0,0,0,5,2009,WD,Normal,132500
864,A,RL,70,7931,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Average,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,1,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1959,Unf,1,672,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,132500
1332,I,RL,55,10780,0,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,Average,Average,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,911,GasA,Gd,1,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1976,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,132500
877,A,RL,94,25286,0,Reg,HLS,1,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Below Average,Average,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,431,1064,GasA,Gd,1,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1963,Unf,2,648,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,132250
16,D,RM,51,6120,0,Reg,Lvl,1,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Good,Very Good,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Ex,1,FuseA,854,0,0,854,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1991,Unf,2,576,TA,TA,Y,48,112,0,0,0,0,0,7,2007,WD,Normal,132000
369,A,RL,78,7800,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Above Average,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,PConc,TA,TA,No,LwQ,540,Unf,0,728,1268,GasA,Gd,1,SBrkr,1268,0,0,1268,0,0,1,0,2,1,TA,7,Typ,1,Attchd,1954,Fin,1,244,TA,TA,Y,0,98,0,0,0,0,0,3,2010,WD,Normal,132000
527,A,RL,70,13300,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Good,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,Rec,377,Unf,0,551,928,GasA,TA,1,SBrkr,928,0,0,928,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1956,Unf,1,252,TA,TA,Y,261,0,1,0,0,0,0,6,2007,WD,Normal,132000
741,G,RM,60,9600,0,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Average,Good,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,264,264,GasA,Ex,1,SBrkr,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,Detchd,1910,Unf,2,360,TA,Gd,Y,270,0,1,0,0,0,0,5,2007,WD,Abnorml,132000
312,A,RL,50,8000,0,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Above Average,Above Average,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,GasA,Ex,1,SBrkr,972,0,0,972,1,0,1,0,2,1,TA,5,Typ,1,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,132000
958,A,RL,70,7420,0,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,Average,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,417,Unf,0,640,1057,GasA,TA,1,SBrkr,1057,0,0,1057,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1977,Fin,2,576,TA,TA,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,132000
580,E,RM,81,12150,0,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Average,Average,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1050,1050,GasA,Ex,0,FuseF,1050,745,0,1795,0,0,2,0,4,1,TA,7,Typ,0,Attchd,1954,Unf,1,352,Fa,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,131500
862,P,RL,75,11625,0,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,Average,Below Average,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,GasA,Ex,1,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,Attchd,1965,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,131500
851,L,RM,36,4435,0,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Above Average,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,1,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,Attchd,2003,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,0,11,2007,WD,Normal,131500
734,A,RL,80,10000,0,Reg,Lvl,1,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Average,Above Average,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,594,Unf,0,270,864,GasA,Ex,1,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1961,RFn,1,264,TA,TA,Y,165,0,0,0,0,0,400,3,2009,WD,Normal,131400
293,E,RL,60,11409,0,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Average,Below Average,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,292,Unf,0,476,768,GasA,Gd,1,SBrkr,1148,568,0,1716,0,0,1,1,3,1,TA,8,Min2,1,Attchd,1949,Unf,1,281,TA,TA,Y,0,0,0,0,1,0,0,1,2009,WD,Normal,131000
1390,E,RM,60,6000,0,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Above Average,Above Average,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,TA,Gd,No,ALQ,375,Unf,0,360,735,GasA,Ex,1,SBrkr,869,349,0,1218,0,1,1,0,3,1,TA,6,Typ,1,Detchd,2003,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,131000
840,E,RL,70,11767,0,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Average,Above Average,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,1,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1946,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130500
1328,A,RL,60,6600,0,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Average,Excellent,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,816,GasA,Ex,1,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Attchd,1982,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,130500
1253,A,RL,62,9858,0,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Average,Above Average,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,GasA,TA,1,SBrkr,874,0,0,874,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1968,RFn,1,288,TA,TA,Y,33,0,0,0,0,0,600,11,2009,WD,Normal,130000
55,I,RL,60,7134,0,Reg,Bnk,1,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Average,Average,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,1,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,Detchd,1962,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,0,2,2007,WD,Normal,130000
146,N,RM,24,2522,0,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Above Average,Average,2004,2006,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,1,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,130000
194,N,RM,24,2522,0,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,1,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,0,5,2006,WD,Normal,130000
1305,N,RM,32,3363,0,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,1,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,130000
359,I,RL,92,6930,0,IR1,Lvl,1,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Average,Below Average,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,1,468,1062,GasA,Ex,1,FuseF,1352,0,0,1352,0,1,1,0,3,1,Gd,6,Min2,0,BuiltIn,1958,Unf,1,288,TA,TA,Y,168,0,1,0,0,0,0,7,2006,WD,Abnorml,130000
587,B,RL,55,10267,0,Reg,Lvl,1,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,Above Average,Good,1918,2000,Gable,CompShg,Stucco,Wd Shng,None,0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210,ALQ,1,0,816,GasA,Ex,1,SBrkr,838,0,0,838,1,0,1,0,2,1,Fa,5,Typ,0,Detchd,1961,Fin,1,275,TA,TA,N,0,0,1,0,0,0,0,5,2008,WD,Normal,130000
264,E,RM,50,5500,0,Reg,Lvl,1,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Average,Good,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,234,ALQ,1,0,926,GasA,TA,1,SBrkr,926,0,1,1316,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1974,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,130000
1118,A,RL,57,9764,0,IR1,Lvl,1,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Average,Good,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,GasA,Ex,1,SBrkr,894,0,0,894,1,0,1,0,3,1,Gd,5,Typ,0,Attchd,1967,RFn,2,450,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130000
499,A,RL,65,7800,0,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,Good,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89,TA,TA,PConc,TA,TA,No,ALQ,450,Unf,0,414,864,GasA,Ex,1,SBrkr,899,0,0,899,0,0,1,0,3,1,Gd,5,Typ,0,Attchd,1967,Fin,1,288,TA,TA,Y,64,0,0,0,0,0,0,6,2009,WD,Normal,130000
24,L,RM,44,4224,0,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,Average,Good,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,840,Unf,0,200,1040,GasA,TA,1,SBrkr,1060,0,0,1060,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1976,Unf,2,572,TA,TA,Y,100,110,0,0,0,0,0,6,2007,WD,Normal,129900
9,E,RM,51,6120,0,Reg,Lvl,1,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Good,Average,1931,1950,Gable,CompShg,BrkFace,Wd Shng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,GasA,Gd,1,FuseF,1022,752,0,1774,0,0,2,0,2,2,TA,8,Min1,2,Detchd,1931,Unf,2,468,Fa,TA,Y,90,0,1,0,0,0,0,4,2008,WD,Abnorml,129900
513,A,RL,70,9100,0,Reg,Lvl,1,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Average,Average,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,521,LwQ,1,169,864,GasA,TA,1,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,Detchd,1964,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,129900
1113,A,RL,73,7100,0,IR1,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,Good,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,GasA,TA,1,FuseA,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1957,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,129900
1249,H,RM,60,9600,0,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Above Average,Average,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,0,416,735,OthW,Fa,0,SBrkr,1134,924,0,2058,0,0,1,1,3,1,TA,8,Typ,1,Detchd,1950,Unf,2,396,Fa,Fa,P,0,0,1,0,0,0,0,4,2008,WD,Normal,129500
11,A,RL,70,11200,0,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,Average,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,906,Unf,0,134,1040,GasA,Ex,1,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,Detchd,1965,Unf,1,384,TA,TA,Y,0,0,0,0,0,0,0,2,2008,WD,Normal,129500
548,J,RL,54,7244,0,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Average,Good,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619,Unf,0,149,768,GasA,Ex,1,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1987,Unf,2,624,TA,TA,Y,104,0,0,0,0,0,0,4,2007,WD,Normal,129500
72,A,RL,69,7599,0,Reg,Lvl,1,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Below Average,Above Average,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,565,Unf,0,280,845,GasA,TA,1,SBrkr,845,0,0,845,1,0,1,0,2,1,TA,4,Typ,0,Detchd,1987,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,129500
714,P,RL,60,9873,0,Reg,Lvl,1,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,Below Average,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,0,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1970,Unf,2,576,TA,TA,Y,0,288,0,0,0,0,0,5,2006,WD,Normal,129000
